,id,link,title,month,year,tag,lang,shit,dirty,cleared_title,equals_persian_links,equals_persian_links_counts
1048,1048,https://www.bbc.com/tajik/news/2014/09/140912_af2014_unama_jeffrey_feltman_visit_kabul.shtml,140912_af2014_unama_jeffrey_feltman_visit_kabul,09,2014,news,tajik,af2014,af2014,unama_jeffrey_feltman_visit_kabul,['https://www.bbc.com/persian/afghanistan/2014/09/140912_k05_af2014_unama_jeffrey_feltman_visit_kabul'],1
1049,1049,https://www.bbc.com/tajik/news/2014/09/140912_rm_us_is_cia.shtml,140912_rm_us_is_cia,09,2014,news,tajik,rm,rm,us_is_cia,['https://www.bbc.com/persian/world/2014/09/140912_l03_us_is_cia'],1
1051,1051,https://www.bbc.com/tajik/news/2014/09/140912_mm_sco_summit.shtml,140912_mm_sco_summit,09,2014,news,tajik,mm,mm,sco_summit,"['https://www.bbc.com/persian/afghanistan/2014/09/140912_k05_karzai_speach_in_sco_summit_', 'https://www.bbc.com/persian/world/2010/11/101125_l42_vid_sco_summit']",2
1052,1052,https://www.bbc.com/tajik/news/2014/09/140911_l16_iran_tajik_scholar_radio.shtml,140911_l16_iran_tajik_scholar_radio,09,2014,news,tajik,l16,l16,iran_tajik_scholar_radio,['https://www.bbc.com/persian/iran/2014/09/140911_fb_iran_tajik_scholar_radio'],1
1054,1054,https://www.bbc.com/tajik/news/2014/09/140911_l16_russia_poland_gas.shtml,140911_l16_russia_poland_gas,09,2014,news,tajik,l16,l16,russia_poland_gas,['https://www.bbc.com/persian/world/2014/09/140911_l45_russia_poland_gas'],1
1056,1056,https://www.bbc.com/tajik/news/2014/09/140911_ea_ozone_repair.shtml,140911_ea_ozone_repair,09,2014,news,tajik,ea,ea,ozone_repair,['https://www.bbc.com/persian/science/2014/09/140911_l03_ozone_repair'],1
1058,1058,https://www.bbc.com/tajik/news/2014/09/140910_l16_sco_intro.shtml,140910_l16_sco_intro,09,2014,news,tajik,l16,l16,sco_intro,['https://www.bbc.com/persian/world/2014/09/140910_vid_l47_sco_intro'],1
1059,1059,https://www.bbc.com/tajik/news/2014/09/140910_l16_america_islamic_state.shtml,140910_l16_america_islamic_state,09,2014,news,tajik,l16,l16,america_islamic_state,['https://www.bbc.com/persian/world/2014/09/140910_l03_america_islamic_state'],1
1060,1060,https://www.bbc.com/tajik/news/2014/09/140910_l16_scotland_indpendence.shtml,140910_l16_scotland_indpendence,09,2014,news,tajik,l16,l16,scotland_indpendence,['https://www.bbc.com/persian/world/2014/09/140910_l03_scotland_indpendence'],1
1062,1062,https://www.bbc.com/tajik/news/2014/09/140910_rm_palestinian_west_bank_shot_israel.shtml,140910_rm_palestinian_west_bank_shot_israel,09,2014,news,tajik,rm,rm,palestinian_west_bank_shot_israel,['https://www.bbc.com/persian/world/2014/09/140910_l45_palestinian_west_bank_shot_israel'],1
1064,1064,https://www.bbc.com/tajik/news/2014/09/140910_ea_mm_iran_tajikistan_agreements.shtml,140910_ea_mm_iran_tajikistan_agreements,09,2014,news,tajik,ea,ea,iran_tajikistan_agreements,['https://www.bbc.com/persian/world/2014/09/140910_rm_ea_mm_iran_tajikistan_agreements_rouhani'],1
1067,1067,https://www.bbc.com/tajik/news/2014/09/140910_ea_mm_rouhani_tajikistan_visit.shtml,140910_ea_mm_rouhani_tajikistan_visit,09,2014,news,tajik,ea,ea,rouhani_tajikistan_visit,['https://www.bbc.com/persian/world/2014/08/140827_rm_ea_sz_rouhani_tajikistan_visit_sco'],1
1068,1068,https://www.bbc.com/tajik/news/2014/09/140910_rm_rouhani_kazakhstan.shtml,140910_rm_rouhani_kazakhstan,09,2014,news,tajik,rm,rm,rouhani_kazakhstan,['https://www.bbc.com/persian/world/2014/09/140909_l16_rouhani_kazakhstan'],1
1069,1069,https://www.bbc.com/tajik/news/2014/09/140909_l16_greenhouse_gases_rise_carbon_dioxide_atmosphere.shtml,140909_l16_greenhouse_gases_rise_carbon_dioxide_atmosphere,09,2014,news,tajik,l16,l16,greenhouse_gases_rise_carbon_dioxide_atmosphere,['https://www.bbc.com/persian/science/2014/09/140909_greenhouse_gases_rise_carbon_dioxide_atmosphere'],1
1070,1070,https://www.bbc.com/tajik/news/2014/09/140909_l16_rouhani_tajikistan_radio.shtml,140909_l16_rouhani_tajikistan_radio,09,2014,news,tajik,l16,l16,rouhani_tajikistan_radio,['https://www.bbc.com/persian/iran/2014/09/140909_rouhani_tajikistan_radio'],1
1072,1072,https://www.bbc.com/tajik/news/2014/09/140909_rm_afghans-is-iraq.shtml,140909_rm_afghans-is-iraq,09,2014,news,tajik,rm,rm,afghans-is-iraq,['https://www.bbc.com/persian/afghanistan/2014/09/140909_k02-afghans-is-iraq'],1
1073,1073,https://www.bbc.com/tajik/news/2014/09/140909_rm_iraq_newgov.shtml,140909_rm_iraq_newgov,09,2014,news,tajik,rm,rm,iraq_newgov,['https://www.bbc.com/persian/world/2014/09/140908_u04_iraq_newgov'],1
1074,1074,https://www.bbc.com/tajik/news/2014/09/140909_rm_meteorite_nicargua.shtml,140909_rm_meteorite_nicargua,09,2014,news,tajik,rm,rm,meteorite_nicargua,['https://www.bbc.com/persian/science/2014/09/140908_u04_meteorite_nicargua'],1
1076,1076,https://www.bbc.com/tajik/news/2014/09/140908_l16_somalia_rape.shtml,140908_l16_somalia_rape,09,2014,news,tajik,l16,l16,somalia_rape,['https://www.bbc.com/persian/world/2014/09/140908_l57_somalia_rape'],1
1080,1080,https://www.bbc.com/tajik/news/2014/09/140908_rm_af2014_abdullah_ashrafghani_talks_left_no_result.shtml,140908_rm_af2014_abdullah_ashrafghani_talks_left_no_result,09,2014,news,tajik,rm,rm,abdullah_ashrafghani_talks_left_no_result,['https://www.bbc.com/persian/afghanistan/2014/09/140908_k03_af2014_abdullah_ashrafghani_talks_left_no_result'],1
1081,1081,https://www.bbc.com/tajik/news/2014/09/140908_mm_ruhaani_visit.shtml,140908_mm_ruhaani_visit,09,2014,news,tajik,mm,mm,ruhaani_visit,['https://www.bbc.com/persian/world/2014/09/140908_rm_mm_ruhaani_visit_sangtuda'],1
1084,1084,https://www.bbc.com/tajik/news/2014/09/140907_l16_iran_is_isis_us_sunni_obama_remarks.shtml,140907_l16_iran_is_isis_us_sunni_obama_remarks,09,2014,news,tajik,l16,l16,iran_is_isis_us_sunni_obama_remarks,['https://www.bbc.com/persian/iran/2014/09/140907_l30_iran_is_isis_us_sunni_obama_remarks'],1
1085,1085,https://www.bbc.com/tajik/news/2014/09/140907_l16_abbas_hamas_conflict.shtml,140907_l16_abbas_hamas_conflict,09,2014,news,tajik,l16,l16,abbas_hamas_conflict,['https://www.bbc.com/persian/world/2014/09/140907_l31_abbas_hamas_conflict'],1
1086,1086,https://www.bbc.com/tajik/news/2014/09/140907_l16_paghman-gang-rape-trail.shtml,140907_l16_paghman-gang-rape-trail,09,2014,news,tajik,l16,l16,paghman-gang-rape-trail,"['https://www.bbc.com/persian/afghanistan/2014/09/140907_k02-paghman-gang-rape-trail#TWEET1229698', 'https://www.bbc.com/persian/afghanistan/2014/09/140907_k02-paghman-gang-rape-trail']",2
1087,1087,https://www.bbc.com/tajik/news/2014/09/140907_l16_ukraine-ceasefire.shtml,140907_l16_ukraine-ceasefire,09,2014,news,tajik,l16,l16,ukraine-ceasefire,['https://www.bbc.com/persian/world/2014/09/140907_em-ukraine-ceasefire'],1
1088,1088,https://www.bbc.com/tajik/news/2014/09/140907_l16_iraq-haditha-dam.shtml,140907_l16_iraq-haditha-dam,09,2014,news,tajik,l16,l16,iraq-haditha-dam,['https://www.bbc.com/persian/world/2014/09/140907_em-iraq-haditha-dam'],1
1091,1091,https://www.bbc.com/tajik/news/2014/09/140906_ea_ebola_sierra_leone.shtml,140906_ea_ebola_sierra_leone,09,2014,news,tajik,ea,ea,ebola_sierra_leone,['https://www.bbc.com/persian/world/2014/12/141217_l16_ebola_sierra_leone_search'],1
1094,1094,https://www.bbc.com/tajik/news/2014/09/140905_rm_russia_ukraine_sanctions_nato.shtml,140905_rm_russia_ukraine_sanctions_nato,09,2014,news,tajik,rm,rm,russia_ukraine_sanctions_nato,"['https://www.bbc.com/persian/world/2014/09/140904_u02_russia_ukraine_sanctions_nato', 'https://www.bbc.com/persian/world/2014/09/140904_u02_russia_ukraine_sanctions_nato#TWEET1228119']",2
1096,1096,https://www.bbc.com/tajik/news/2014/09/140904_l16_af_airforce.shtml,140904_l16_af_airforce,09,2014,news,tajik,l16,l16,af_airforce,['https://www.bbc.com/persian/afghanistan/2014/09/140904_l93_af_airforce'],1
1097,1097,https://www.bbc.com/tajik/news/2014/09/140904_l16_artist_photo_hacked.shtml,140904_l16_artist_photo_hacked,09,2014,news,tajik,l16,l16,artist_photo_hacked,['https://www.bbc.com/persian/world/2014/09/140904_nm_artist_photo_hacked'],1
1098,1098,https://www.bbc.com/tajik/news/2014/09/140904_l16_afghan_flag_bearer_asylum.shtml,140904_l16_afghan_flag_bearer_asylum,09,2014,news,tajik,l16,l16,afghan_flag_bearer_asylum,"['https://www.bbc.com/persian/afghanistan/2014/09/140904_mar_afghan_flag_bearer_asylum#TWEET1227517', 'https://www.bbc.com/persian/afghanistan/2014/09/140904_mar_afghan_flag_bearer_asylum']",2
1099,1099,https://www.bbc.com/tajik/institutional/2014/09/140904_rm_nato_ukrain_russia.shtml,140904_rm_nato_ukrain_russia,09,2014,institutional,tajik,rm,rm,nato_ukrain_russia,['https://www.bbc.com/persian/world/2014/09/140904_l03_nato_ukrain_russia'],1
1103,1103,https://www.bbc.com/tajik/news/2014/09/140904_rm_alqaeda_indian_subcont.shtml,140904_rm_alqaeda_indian_subcont,09,2014,news,tajik,rm,rm,alqaeda_indian_subcont,['https://www.bbc.com/persian/world/2014/09/140903_u08_alqaeda_indian_subcont'],1
1106,1106,https://www.bbc.com/tajik/news/2014/09/140903_l16_obama_islamic_state.shtml,140903_l16_obama_islamic_state,09,2014,news,tajik,l16,l16,obama_islamic_state,['https://www.bbc.com/persian/world/2014/09/140903_l03_obama_islamic_state'],1
1115,1115,https://www.bbc.com/tajik/news/2014/09/140902_l16_syria_golan_peacekeepers_nusra_front.shtml,140902_l16_syria_golan_peacekeepers_nusra_front,09,2014,news,tajik,l16,l16,syria_golan_peacekeepers_nusra_front,['https://www.bbc.com/persian/world/2014/09/140902_l26_syria_golan_peacekeepers_nusra_front'],1
1116,1116,https://www.bbc.com/tajik/news/2014/09/140902_l16_egyptian_police_killed_in_sinai_bomb_attack.shtml,140902_l16_egyptian_police_killed_in_sinai_bomb_attack,09,2014,news,tajik,l16,l16,egyptian_police_killed_in_sinai_bomb_attack,['https://www.bbc.com/persian/world/2014/09/140902_egyptian_police_killed_in_sinai_bomb_attack'],1
1117,1117,https://www.bbc.com/tajik/news/2014/09/140902_l16_tajik_dr_in_ghour_province.shtml,140902_l16_tajik_dr_in_ghour_province,09,2014,news,tajik,l16,l16,tajik_dr_in_ghour_province,"['https://www.bbc.com/persian/afghanistan/2014/09/140901_k05_tajik_dr_in_ghour_province', 'https://www.bbc.com/persian/afghanistan/2014/09/140901_k05_tajik_dr_in_ghour_province#TWEET1224645']",2
1118,1118,https://www.bbc.com/tajik/news/2014/09/140902_if_china_visit.shtml,140902_if_china_visit,09,2014,news,tajik,if,if,china_visit,['https://www.bbc.com/persian/world/2015/02/150202_l30_india_china_visit'],1
1119,1119,https://www.bbc.com/tajik/news/2014/09/140902_rm_ukraine_setbacks_rebels.shtml,140902_rm_ukraine_setbacks_rebels,09,2014,news,tajik,rm,rm,ukraine_setbacks_rebels,['https://www.bbc.com/persian/world/2014/09/140901_u14_ukraine_setbacks_rebels'],1
1121,1121,https://www.bbc.com/tajik/news/2014/09/140901_l16_syria_golan_hights_clashes.shtml,140901_l16_syria_golan_hights_clashes,09,2014,news,tajik,l16,l16,syria_golan_hights_clashes,['https://www.bbc.com/persian/world/2014/09/140901_l26_syria_golan_hights_clashes'],1
1123,1123,https://www.bbc.com/tajik/news/2014/09/140901_l16_court_rahimi_ejei.shtml,140901_l16_court_rahimi_ejei,09,2014,news,tajik,l16,l16,court_rahimi_ejei,['https://www.bbc.com/persian/iran/2014/09/140901_nm_court_rahimi_ejei'],1
1124,1124,https://www.bbc.com/tajik/news/2014/09/140901_l16_pakistan_protests.shtml,140901_l16_pakistan_protests,09,2014,news,tajik,l16,l16,pakistan_protests,['https://www.bbc.com/persian/world/2014/09/140902_u14_pakistan_protests_sharif'],1
1128,1128,https://www.bbc.com/tajik/news/2014/09/140901_mm_tajik_uzbek_relation.shtml,140901_mm_tajik_uzbek_relation,09,2014,news,tajik,mm,mm,tajik_uzbek_relation,['https://www.bbc.com/persian/world/2014/09/140901_rm_mm_tajik_uzbek_relation'],1
1129,1129,https://www.bbc.com/tajik/news/2014/08/140831_l16_vid_diabetes.shtml,140831_l16_vid_diabetes,08,2014,news,tajik,l16,l16,vid_diabetes,"['https://www.bbc.com/persian/science/2014/08/140831_l42_vid_diabetes', 'https://www.bbc.com/persian/science/2011/06/110626_l42_vid_diabetes']",2
1130,1130,https://www.bbc.com/tajik/news/2014/08/140831_l16_russian_ukraine_putin.shtml,140831_l16_russian_ukraine_putin,08,2014,news,tajik,l16,l16,russian_ukraine_putin,['https://www.bbc.com/persian/world/2014/08/140831_l24_russian_ukraine_putin'],1
1131,1131,https://www.bbc.com/tajik/news/2014/08/140831_l16_amerli_iraq_isis_siege.shtml,140831_l16_amerli_iraq_isis_siege,08,2014,news,tajik,l16,l16,amerli_iraq_isis_siege,['https://www.bbc.com/persian/world/2014/08/140831_amerli_iraq_isis_siege'],1
1132,1132,https://www.bbc.com/tajik/news/2014/08/140831_l16_pakistan-police-unrest.shtml,140831_l16_pakistan-police-unrest,08,2014,news,tajik,l16,l16,pakistan-police-unrest,['https://www.bbc.com/persian/world/2014/08/140831_em-pakistan-police-unrest'],1
1133,1133,https://www.bbc.com/tajik/news/2014/08/140831_l16_ukraine-sevenday-eu.shtml,140831_l16_ukraine-sevenday-eu,08,2014,news,tajik,l16,l16,ukraine-sevenday-eu,"['https://www.bbc.com/persian/world/2014/08/140831_u01_ukraine-sevenday-eu', 'https://www.bbc.com/persian/world/2014/08/140831_u01_ukraine-sevenday-eu#TWEET1223617']",2
1134,1134,https://www.bbc.com/tajik/news/2014/08/140830_ea_iran_sanctions_nuclear_us.shtml,140830_ea_iran_sanctions_nuclear_us,08,2014,news,tajik,ea,ea,iran_sanctions_nuclear_us,['https://www.bbc.com/persian/iran/2014/08/140830_l26_iran_sanctions_nuclear_us'],1
1137,1137,https://www.bbc.com/tajik/news/2014/08/140830_ea_peacekeeper_syria_golan_nusr.shtml,140830_ea_peacekeeper_syria_golan_nusr,08,2014,news,tajik,ea,ea,peacekeeper_syria_golan_nusr,['https://www.bbc.com/persian/world/2014/08/140830_l45_un_peacekeeper_syria_golan_nusr'],1
1138,1138,https://www.bbc.com/tajik/news/2014/08/140830_ea_ukraine_russia_nato.shtml,140830_ea_ukraine_russia_nato,08,2014,news,tajik,ea,ea,ukraine_russia_nato,"['https://www.bbc.com/persian/world/2014/09/140905_l03_ukraine_russia_nato', 'https://www.bbc.com/persian/world/2014/08/140829_u07_ukraine_russia_nato']",2
1140,1140,https://www.bbc.com/tajik/news/2014/08/140829_rm_ukraine_corridor.shtml,140829_rm_ukraine_corridor,08,2014,news,tajik,rm,rm,ukraine_corridor,['https://www.bbc.com/persian/world/2014/08/140829_at_ukraine_corridor'],1
1142,1142,https://www.bbc.com/tajik/news/2014/08/140829_rm_syria-unhcr-refugees.shtml,140829_rm_syria-unhcr-refugees,08,2014,news,tajik,rm,rm,syria-unhcr-refugees,['https://www.bbc.com/persian/world/2014/08/140829_em-syria-unhcr-refugees'],1
1143,1143,https://www.bbc.com/tajik/news/2014/08/140829_rm_pitt_jolie_married.shtml,140829_rm_pitt_jolie_married,08,2014,news,tajik,rm,rm,pitt_jolie_married,['https://www.bbc.com/persian/arts/2014/08/140828_mgh_pitt_jolie_married'],1
1144,1144,https://www.bbc.com/tajik/news/2014/08/140829_rm_obama-ukraine.shtml,140829_rm_obama-ukraine,08,2014,news,tajik,rm,rm,obama-ukraine,"['https://www.bbc.com/persian/world/2014/08/140828_u01_obama-ukraine', 'https://www.bbc.com/persian/world/2014/08/140828_u01_obama-ukraine#TWEET1221984']",2
1145,1145,https://www.bbc.com/tajik/news/2014/08/140828_l16_golan_nusra_syria_un_peacekeeper.shtml,140828_l16_golan_nusra_syria_un_peacekeeper,08,2014,news,tajik,l16,l16,golan_nusra_syria_un_peacekeeper,['https://www.bbc.com/persian/world/2014/08/140828_l45_golan_nusra_syria_un_peacekeeper'],1
1146,1146,https://www.bbc.com/tajik/news/2014/08/140828_l16_turkey_erdogan_inaguaration_davutoglu.shtml,140828_l16_turkey_erdogan_inaguaration_davutoglu,08,2014,news,tajik,l16,l16,turkey_erdogan_inaguaration_davutoglu,['https://www.bbc.com/persian/world/2014/08/140828_l45_turkey_erdogan_inaguaration_davutoglu'],1
1147,1147,https://www.bbc.com/tajik/news/2014/08/140828_rm_zanjani_pourmohamadi.shtml,140828_rm_zanjani_pourmohamadi,08,2014,news,tajik,rm,rm,zanjani_pourmohamadi,['https://www.bbc.com/persian/business/2014/08/140828_zanjani_pourmohamadi'],1
1151,1151,https://www.bbc.com/tajik/news/2014/08/140827_l16_un_syria_report_isis.shtml,140827_l16_un_syria_report_isis,08,2014,news,tajik,l16,l16,un_syria_report_isis,['https://www.bbc.com/persian/world/2014/08/140827_l45_un_syria_report_isis'],1
1152,1152,https://www.bbc.com/tajik/news/2014/08/140827_ea_sz_rouhani_tajikistan_visit_sco.shtml,140827_ea_sz_rouhani_tajikistan_visit_sco,08,2014,news,tajik,ea,ea,sz_rouhani_tajikistan_visit_sco,['https://www.bbc.com/persian/world/2014/08/140827_rm_ea_sz_rouhani_tajikistan_visit_sco'],1
1153,1153,https://www.bbc.com/tajik/news/2014/08/140827_rm_air_rage_knee_defender.shtml,140827_rm_air_rage_knee_defender,08,2014,news,tajik,rm,rm,air_rage_knee_defender,['https://www.bbc.com/persian/world/2014/08/140827_u07_air_rage_knee_defender'],1
1154,1154,https://www.bbc.com/tajik/news/2014/08/140827_zkh_protocol_roads_kyrgyz_border.shtml,140827_zkh_protocol_roads_kyrgyz_border,08,2014,news,tajik,zkh,zkh,protocol_roads_kyrgyz_border,['https://www.bbc.com/persian/world/2014/08/140827_rm_zkh_protocol_roads_kyrgyz_border'],1
1155,1155,https://www.bbc.com/tajik/news/2014/08/140827_rm_us_citizen_is_isis_syria_douglas_mccain.shtml,140827_rm_us_citizen_is_isis_syria_douglas_mccain,08,2014,news,tajik,rm,rm,us_citizen_is_isis_syria_douglas_mccain,['https://www.bbc.com/persian/world/2014/08/140826_u07_us_citizen_is_isis_syria_douglas_mccain'],1
1158,1158,https://www.bbc.com/tajik/news/2014/08/140826_l16_gaza_israel_cease-fire.shtml,140826_l16_gaza_israel_cease-fire,08,2014,news,tajik,l16,l16,gaza_israel_cease-fire,['https://www.bbc.com/persian/world/2014/08/140826_gaza_israel_cease-fire'],1
1159,1159,https://www.bbc.com/tajik/news/2014/08/140826_l16_iran_kurds_weapon_kurdistan_iraq_isis.shtml,140826_l16_iran_kurds_weapon_kurdistan_iraq_isis,08,2014,news,tajik,l16,l16,iran_kurds_weapon_kurdistan_iraq_isis,['https://www.bbc.com/persian/iran/2014/08/140826_l26_iran_kurds_weapon_kurdistan_iraq_isis'],1
1166,1166,https://www.bbc.com/tajik/news/2014/08/140825_l16_drone_irgc_sepah_israel_hermes.shtml,140825_l16_drone_irgc_sepah_israel_hermes,08,2014,news,tajik,l16,l16,drone_irgc_sepah_israel_hermes,['https://www.bbc.com/persian/iran/2014/08/140825_l26_drone_irgc_sepah_israel_hermes'],1
1167,1167,https://www.bbc.com/tajik/news/2014/08/140825_l16_af2014_afghan_election_effeted_economy.shtml,140825_l16_af2014_afghan_election_effeted_economy,08,2014,news,tajik,l16,l16,afghan_election_effeted_economy,['https://www.bbc.com/persian/afghanistan/2014/08/140825_k05_af2014_afghan_election_effeted_economy'],1
1169,1169,https://www.bbc.com/tajik/news/2014/08/140825_rm_isis_peter_theo_curtis_released.shtml,140825_rm_isis_peter_theo_curtis_released,08,2014,news,tajik,rm,rm,isis_peter_theo_curtis_released,['https://www.bbc.com/persian/world/2014/08/140824_l39_isis_peter_theo_curtis_released'],1
1171,1171,https://www.bbc.com/tajik/news/2014/08/140825_rm_syria_isis_raqqa_tabqa.shtml,140825_rm_syria_isis_raqqa_tabqa,08,2014,news,tajik,rm,rm,syria_isis_raqqa_tabqa,['https://www.bbc.com/persian/world/2014/08/140824_l26_syria_isis_raqqa_tabqa'],1
1176,1176,https://www.bbc.com/tajik/news/2014/08/140824_l16_drone_iran_irgc_sepah_israel_natanz.shtml,140824_l16_drone_iran_irgc_sepah_israel_natanz,08,2014,news,tajik,l16,l16,drone_iran_irgc_sepah_israel_natanz,['https://www.bbc.com/persian/iran/2014/08/140824_l26_drone_iran_irgc_sepah_israel_natanz'],1
1177,1177,https://www.bbc.com/tajik/news/2014/08/140824_l16_japan_landslide.shtml,140824_l16_japan_landslide,08,2014,news,tajik,l16,l16,japan_landslide,['https://www.bbc.com/persian/world/2014/08/140820_at_japan_landslides'],1
1178,1178,https://www.bbc.com/tajik/news/2014/08/140824_l16_iraq_beiji.shtml,140824_l16_iraq_beiji,08,2014,news,tajik,l16,l16,iraq_beiji,['https://www.bbc.com/persian/world/2014/08/140824_l57_iraq_beiji'],1
